candidate_id,source_region_pk,source_entity_id,source_name,source_granularity_level,target_region_pk,target_entity_id,target_name,target_granularity_level,mapping_relation,mapping_method,source_coverage_ratio,target_coverage_ratio,spatial_overlap_ratio,mapping_confidence,scientific_rollup_eligible,proposed_record_status,proposed_review_status,proposed_rollup_eligible,proposed_is_primary_rollup,scientific_source_pk,provenance_json
G3G1-STAGE-8EBF66C38C22761C406D,279,NGIQ-BR-00000093,"Left Superior temporal gyrus, Brainnetome 6_6",G3_MESO_FINE,789,NGIQ-BR-00000296,Left Superior Temporal Gyrus,G1_MACRO,contained_in,hybrid,0.994943,0.216476,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 79, ""official_code"": ""STG_L_6_6"", ""modified_name"": ""rostral area 22""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.994943, ""target_coverage_ratio"": 0.216476}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-3536B682365038BF6601,282,NGIQ-BR-00000094,"Right Superior temporal gyrus, Brainnetome 6_6",G3_MESO_FINE,820,NGIQ-BR-00000327,Right Superior Temporal Gyrus,G1_MACRO,contained_in,hybrid,0.970827,0.087216,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 80, ""official_code"": ""STG_R_6_6"", ""modified_name"": ""rostral area 22""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.970827, ""target_coverage_ratio"": 0.087216}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-7E0EB034F902C1FC5718,21,NGIQ-BR-00000007,"Left Middle temporal gyrus, Brainnetome 4_1",G3_MESO_FINE,774,NGIQ-BR-00000281,Left Middle Temporal Gyrus,G1_MACRO,contained_in,authoritative_anatomical_mapping,0.984639,0.14398,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""SEED_CONTAINMENT_FROZEN"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""SEED_CONTAINMENT_CONFIRMED"", ""brainnetome_parcel_identity"": {""parcel_id"": 81, ""official_code"": ""MTG_L_4_1"", ""modified_name"": ""caudal area 21""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.984639, ""target_coverage_ratio"": 0.14398}, ""bilateral_evidence"": ""n/a"", ""source_frozen_artifact"": ""single_seed_surface_overlap_validation.csv"", ""decision_source_raw"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""decision_source_normalized"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-8EF813348AC4CABFE697,24,NGIQ-BR-00000008,"Right Middle temporal gyrus, Brainnetome 4_1",G3_MESO_FINE,805,NGIQ-BR-00000312,Right Middle Temporal Gyrus,G1_MACRO,contained_in,authoritative_anatomical_mapping,0.97619,0.210797,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""SEED_CONTAINMENT_FROZEN"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""SEED_CONTAINMENT_CONFIRMED"", ""brainnetome_parcel_identity"": {""parcel_id"": 82, ""official_code"": ""MTG_R_4_1"", ""modified_name"": ""caudal area 21""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.97619, ""target_coverage_ratio"": 0.210797}, ""bilateral_evidence"": ""n/a"", ""source_frozen_artifact"": ""single_seed_surface_overlap_validation.csv"", ""decision_source_raw"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""decision_source_normalized"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-FDE3E41E4F618DE4B520,285,NGIQ-BR-00000095,"Left Middle temporal gyrus, Brainnetome 4_2",G3_MESO_FINE,774,NGIQ-BR-00000281,Left Middle Temporal Gyrus,G1_MACRO,contained_in,authoritative_anatomical_mapping,0.935897,0.196765,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""SEED_CONTAINMENT_FROZEN"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""SEED_CONTAINMENT_CONFIRMED"", ""brainnetome_parcel_identity"": {""parcel_id"": 83, ""official_code"": ""MTG_L_4_2"", ""modified_name"": ""rostral area 21""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.935897, ""target_coverage_ratio"": 0.196765}, ""bilateral_evidence"": ""n/a"", ""source_frozen_artifact"": ""single_seed_surface_overlap_validation.csv"", ""decision_source_raw"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""decision_source_normalized"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-0670E10DAB49D09D35E9,288,NGIQ-BR-00000096,"Right Middle temporal gyrus, Brainnetome 4_2",G3_MESO_FINE,805,NGIQ-BR-00000312,Right Middle Temporal Gyrus,G1_MACRO,contained_in,authoritative_anatomical_mapping,0.895701,0.222464,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""SEED_CONTAINMENT_FROZEN"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""SEED_CONTAINMENT_CONFIRMED"", ""brainnetome_parcel_identity"": {""parcel_id"": 84, ""official_code"": ""MTG_R_4_2"", ""modified_name"": ""rostral area 21""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.895701, ""target_coverage_ratio"": 0.222464}, ""bilateral_evidence"": ""n/a"", ""source_frozen_artifact"": ""single_seed_surface_overlap_validation.csv"", ""decision_source_raw"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""decision_source_normalized"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-D916482E9D10CDEBA9C0,291,NGIQ-BR-00000097,"Left Middle temporal gyrus, Brainnetome 4_3",G3_MESO_FINE,774,NGIQ-BR-00000281,Left Middle Temporal Gyrus,G1_MACRO,contained_in,authoritative_anatomical_mapping,0.952486,0.193621,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""SEED_CONTAINMENT_FROZEN"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""SEED_CONTAINMENT_CONFIRMED"", ""brainnetome_parcel_identity"": {""parcel_id"": 85, ""official_code"": ""MTG_L_4_3"", ""modified_name"": ""dorsolateral area 37""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.952486, ""target_coverage_ratio"": 0.193621}, ""bilateral_evidence"": ""n/a"", ""source_frozen_artifact"": ""single_seed_surface_overlap_validation.csv"", ""decision_source_raw"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""decision_source_normalized"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-A5936471BCC1101E9B20,294,NGIQ-BR-00000098,"Right Middle temporal gyrus, Brainnetome 4_3",G3_MESO_FINE,805,NGIQ-BR-00000312,Right Middle Temporal Gyrus,G1_MACRO,contained_in,authoritative_anatomical_mapping,0.873643,0.222859,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""SEED_CONTAINMENT_FROZEN"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""SEED_CONTAINMENT_CONFIRMED"", ""brainnetome_parcel_identity"": {""parcel_id"": 86, ""official_code"": ""MTG_R_4_3"", ""modified_name"": ""dorsolateral area 37""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.873643, ""target_coverage_ratio"": 0.222859}, ""bilateral_evidence"": ""n/a"", ""source_frozen_artifact"": ""single_seed_surface_overlap_validation.csv"", ""decision_source_raw"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""decision_source_normalized"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-FB57948874C89CA0A112,297,NGIQ-BR-00000099,"Left Middle temporal gyrus, Brainnetome 4_4",G3_MESO_FINE,774,NGIQ-BR-00000281,Left Middle Temporal Gyrus,G1_MACRO,contained_in,authoritative_anatomical_mapping,0.965917,0.318284,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""SEED_CONTAINMENT_FROZEN"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""SEED_CONTAINMENT_CONFIRMED"", ""brainnetome_parcel_identity"": {""parcel_id"": 87, ""official_code"": ""MTG_L_4_4"", ""modified_name"": ""anterior superior temporal sulcus""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.965917, ""target_coverage_ratio"": 0.318284}, ""bilateral_evidence"": ""n/a"", ""source_frozen_artifact"": ""single_seed_surface_overlap_validation.csv"", ""decision_source_raw"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""decision_source_normalized"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-5393E475713C3CA4BF6E,300,NGIQ-BR-00000100,"Right Middle temporal gyrus, Brainnetome 4_4",G3_MESO_FINE,805,NGIQ-BR-00000312,Right Middle Temporal Gyrus,G1_MACRO,contained_in,authoritative_anatomical_mapping,0.594683,0.287522,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""SEED_CONTAINMENT_FROZEN"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""SEED_CONTAINMENT_CONFIRMED"", ""brainnetome_parcel_identity"": {""parcel_id"": 88, ""official_code"": ""MTG_R_4_4"", ""modified_name"": ""anterior superior temporal sulcus""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.594683, ""target_coverage_ratio"": 0.287522}, ""bilateral_evidence"": ""n/a"", ""source_frozen_artifact"": ""single_seed_surface_overlap_validation.csv"", ""decision_source_raw"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""decision_source_normalized"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-7E20F6B7B1A604A3D17B,303,NGIQ-BR-00000101,"Left Inferior temporal gyrus, Brainnetome 7_1",G3_MESO_FINE,768,NGIQ-BR-00000275,Left Inferior Temporal Gyrus,G1_MACRO,contained_in,authoritative_anatomical_mapping,0.974138,0.076784,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""SEED_CONTAINMENT_FROZEN"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""SEED_CONTAINMENT_CONFIRMED"", ""brainnetome_parcel_identity"": {""parcel_id"": 89, ""official_code"": ""ITG_L_7_1"", ""modified_name"": ""intermediate ventral area 20""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.974138, ""target_coverage_ratio"": 0.076784}, ""bilateral_evidence"": ""n/a"", ""source_frozen_artifact"": ""single_seed_surface_overlap_validation.csv"", ""decision_source_raw"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""decision_source_normalized"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-1BAE8AB597B811F8E34C,306,NGIQ-BR-00000102,"Right Inferior temporal gyrus, Brainnetome 7_1",G3_MESO_FINE,799,NGIQ-BR-00000306,Right Inferior Temporal Gyrus,G1_MACRO,contained_in,authoritative_anatomical_mapping,1.0,0.090996,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""SEED_CONTAINMENT_FROZEN"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""SEED_CONTAINMENT_CONFIRMED"", ""brainnetome_parcel_identity"": {""parcel_id"": 90, ""official_code"": ""ITG_R_7_1"", ""modified_name"": ""intermediate ventral area 20""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 1.0, ""target_coverage_ratio"": 0.090996}, ""bilateral_evidence"": ""n/a"", ""source_frozen_artifact"": ""single_seed_surface_overlap_validation.csv"", ""decision_source_raw"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""decision_source_normalized"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-F92DCD1DB64D6EA307B8,309,NGIQ-BR-00000103,"Left Inferior temporal gyrus, Brainnetome 7_2",G3_MESO_FINE,768,NGIQ-BR-00000275,Left Inferior Temporal Gyrus,G1_MACRO,contained_in,authoritative_anatomical_mapping,1.0,0.10872,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""SEED_CONTAINMENT_FROZEN"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""SEED_CONTAINMENT_CONFIRMED"", ""brainnetome_parcel_identity"": {""parcel_id"": 91, ""official_code"": ""ITG_L_7_2"", ""modified_name"": ""extreme lateroventral area 37""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 1.0, ""target_coverage_ratio"": 0.10872}, ""bilateral_evidence"": ""n/a"", ""source_frozen_artifact"": ""single_seed_surface_overlap_validation.csv"", ""decision_source_raw"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""decision_source_normalized"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-23F7C5FE5C97883E0EF5,312,NGIQ-BR-00000104,"Right Inferior temporal gyrus, Brainnetome 7_2",G3_MESO_FINE,799,NGIQ-BR-00000306,Right Inferior Temporal Gyrus,G1_MACRO,contained_in,authoritative_anatomical_mapping,1.0,0.027632,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""SEED_CONTAINMENT_FROZEN"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""SEED_CONTAINMENT_CONFIRMED"", ""brainnetome_parcel_identity"": {""parcel_id"": 92, ""official_code"": ""ITG_R_7_2"", ""modified_name"": ""extreme lateroventral area 37""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 1.0, ""target_coverage_ratio"": 0.027632}, ""bilateral_evidence"": ""n/a"", ""source_frozen_artifact"": ""single_seed_surface_overlap_validation.csv"", ""decision_source_raw"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""decision_source_normalized"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-650F1BD4B8B81364A05B,315,NGIQ-BR-00000105,"Left Inferior temporal gyrus, Brainnetome 7_3",G3_MESO_FINE,768,NGIQ-BR-00000275,Left Inferior Temporal Gyrus,G1_MACRO,contained_in,authoritative_anatomical_mapping,0.909091,0.12684,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""SEED_CONTAINMENT_FROZEN"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""SEED_CONTAINMENT_CONFIRMED"", ""brainnetome_parcel_identity"": {""parcel_id"": 93, ""official_code"": ""ITG_L_7_3"", ""modified_name"": ""rostral area 20""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.909091, ""target_coverage_ratio"": 0.12684}, ""bilateral_evidence"": ""n/a"", ""source_frozen_artifact"": ""single_seed_surface_overlap_validation.csv"", ""decision_source_raw"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""decision_source_normalized"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-0BBBFD4B153D01F3F1A7,318,NGIQ-BR-00000106,"Right Inferior temporal gyrus, Brainnetome 7_3",G3_MESO_FINE,799,NGIQ-BR-00000306,Right Inferior Temporal Gyrus,G1_MACRO,contained_in,authoritative_anatomical_mapping,0.954545,0.130062,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""SEED_CONTAINMENT_FROZEN"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""SEED_CONTAINMENT_CONFIRMED"", ""brainnetome_parcel_identity"": {""parcel_id"": 94, ""official_code"": ""ITG_R_7_3"", ""modified_name"": ""rostral area 20""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.954545, ""target_coverage_ratio"": 0.130062}, ""bilateral_evidence"": ""n/a"", ""source_frozen_artifact"": ""single_seed_surface_overlap_validation.csv"", ""decision_source_raw"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""decision_source_normalized"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-403F2F377FA9A1A436D2,321,NGIQ-BR-00000107,"Left Inferior temporal gyrus, Brainnetome 7_4",G3_MESO_FINE,768,NGIQ-BR-00000275,Left Inferior Temporal Gyrus,G1_MACRO,contained_in,authoritative_anatomical_mapping,0.796522,0.103737,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""SEED_CONTAINMENT_FROZEN"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""SEED_CONTAINMENT_CONFIRMED"", ""brainnetome_parcel_identity"": {""parcel_id"": 95, ""official_code"": ""ITG_L_7_4"", ""modified_name"": ""intermediate lateral area 20""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.796522, ""target_coverage_ratio"": 0.103737}, ""bilateral_evidence"": ""n/a"", ""source_frozen_artifact"": ""single_seed_surface_overlap_validation.csv"", ""decision_source_raw"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""decision_source_normalized"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-AC7F975CB9E3BF6C45C1,324,NGIQ-BR-00000108,"Right Inferior temporal gyrus, Brainnetome 7_4",G3_MESO_FINE,799,NGIQ-BR-00000306,Right Inferior Temporal Gyrus,G1_MACRO,contained_in,authoritative_anatomical_mapping,0.934189,0.138637,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""SEED_CONTAINMENT_FROZEN"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""SEED_CONTAINMENT_CONFIRMED"", ""brainnetome_parcel_identity"": {""parcel_id"": 96, ""official_code"": ""ITG_R_7_4"", ""modified_name"": ""intermediate lateral area 20""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.934189, ""target_coverage_ratio"": 0.138637}, ""bilateral_evidence"": ""n/a"", ""source_frozen_artifact"": ""single_seed_surface_overlap_validation.csv"", ""decision_source_raw"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""decision_source_normalized"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""human_reviewed"": false, ""expert_approved"": false}"
